,Titles,Brands,Prices,Stars,Urls,Ratings,Review_Words
217,"[Xmythorig Ultimate] True Wireless Earbuds Bluetooth 5.0 Headphones, IPX7 Waterproof Earphones for Sports, 110H Playtime w/ 3300mAh Charging Case, 3D Stereo Audio Touch Control in-Ear Headset w/Mic",Visit the Xmythorig Store,$49.99,4.3 out of 5,/Ultimate-Bluetooth-Headphones-Waterproof-Earphones/dp/B07W87HQ6G/ref=sr_1_158?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-158,"1,903 ratings","['battery life', 'sound quality', 'noise cancellation', 'phone calls', 'wireless earbuds', 'great sound', 'charge my phone', 'highly recommend', 'true wireless', 'earbud', 'noise cancelling', 'long time', 'new pair']"
218,Skullcandy Set in-Ear Earbuds - Black/White,Visit the Skullcandy Store,$19.99,4.4 out of 5,/Skullcandy-Earbuds-Microphone-Resistant-Isolating/dp/B07HB8YG26/ref=sr_1_159?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-159,406 ratings,"['sound quality', 'noise cancellation', 'periods of time', 'great sound', 'earbuds', 'ear', 'headphones', 'stay', 'mic', 'calls', 'hear', 'volume', 'bass', 'value', 'brands', 'running', 'sounds']"
219,JBL Reflect Flow Truly Wireless Sport In-Ear Headphone - Black (JBLREFFLOWBLKAM),Visit the JBL Store,$99.95,3.9 out of 5,/JBL-Reflect-Truly-Wireless-Headphone/dp/B07VNBJMPZ/ref=sr_1_160?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-160,530 ratings,"['battery life', 'sound quality', 'charging case', 'earbuds', 'noise cancellation', 'great sound', 'right earbud', 'volume control', 'ambient aware', 'left earbud', 'stopped charging', 'push a button', 'noise cancelling']"
220,"Wireless Earbuds,Meidong KY06A Bluetooth 5.0 Headphones in Ear Buds Wireless Earphones HiFi Stereo IPX6 Waterproof 40H Playtime for Workout Running Sports Gymwith Wireless Charging Case",Visit the meidong Store,$85.00,3.7 out of 5,/KY06A-Bluetooth-Headphones-Earphones-Waterproof/dp/B07YY57YTF/ref=sr_1_161?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-161,21 ratings,['No Review']
221,"Bluetooth 5.0 Wireless Earbuds, in-Ear Headphone Hi-Fi Stereo Sound IPX5 Waterproof, Built-in Mic Earphones for Work Sport Gym Running",Brand: GPEESTRAC,$19.99,4.1 out of 5,/Bluetooth-Wireless-Headphone-Waterproof-Earphones/dp/B087CW6214/ref=sr_1_162?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-162,41 ratings,['No Review']
222,"HP Gaming Earbuds with mic Deep Bass Earphones in-Ear Headset Stereo Headphone with Detachable Dual Microphone for Mobile Gaming, Xbox One, PS4, Pro, PC - Black",Visit the HP Store,$24.99,4 out of 5,/HP-Earphones-Headphone-Detachable-Microphone/dp/B00YUU3JOK/ref=sr_1_163?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-163,41 ratings,['No Review']
223,"JBL Reflect Mini 2.0, in-Ear Wireless Sport Headphone with 3-Button Mic/Remote",Visit the JBL Store,$44.99,3.9 out of 5,/JBL-Everest-Wireless-Headphones-Black/dp/B018S9RY1M/ref=sr_1_164?dchild=1&keywords=in+ear+earbuds&qid=1598947291&sr=8-164,516 ratings,"['battery life', 'sound quality', 'stopped working', 'reflect mini', 'google pixel', 'less than 6 months', 'fully charged', 'pair with pixel', 'long time', 'noise cancellation', 'years ago', 'phone calls', 'much better']"
224,"Master & Dynamic MH40 Over-Ear Headphones with Wire - Noise Isolating with Mic Recording Studio Headphones with Superior Sound, Silver Metal/Brown Leather",Visit the MASTER & DYNAMIC Store,$172.34,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A10094571FLQ5U4G5Y68J&url=%2FMaster-Dynamic-Over-Ear-Headphones-Superior%2Fdp%2FB00MWDGW28%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947291%26sr%3D8-165-spons%26psc%3D1&qualifier=1598947291&id=8928961291626973&widgetName=sp_btf,437 ratings,"['master and dynamic', 'sound quality', 'build quality', 'ear pads', 'pair of headphones', 'ear cups', 'price range', 'headphones i have ever', 'bowers and wilkins', 'feel like', 'price point', 'noise cancelling', 'top notch']"
225,"ISOtunes PRO 2.0 Bluetooth Earplug Headphones, 27 dB Noise Reduction Rating, 16+ Hour Battery, IP67 Durability, Noise Cancelling Mic, OSHA Compliant Professional Hearing Protector (Matte Black)",Visit the ISOtunes Store,$99.99,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A06131921RT96EPD3YT7&url=%2FISOtunes-Headphones-Durability-Cancelling-Professional%2Fdp%2FB081K5RXR2%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947291%26sr%3D8-166-spons%26psc%3D1&qualifier=1598947291&id=8928961291626973&widgetName=sp_btf,584 ratings,"['battery life', 'hearing protection', 'sound quality', 'noise cancelling', 'great sound', 'earplugs', 'noise cancellation', 'loud enough', 'noise reduction', 'bluetooth', 'mowing the lawn', 'phone calls']"
226,"LUDOS Clamor Wired Earbuds in Ear Headphones with Microphone, Earphones with Mic and Volume Control, Memory Foam, Reinforced Cable, Bass Compatible with iPhone, Apple, iPad, Computer, Laptop, PC",Visit the Ludos Store,$19.97,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A0256886A6UWAPY3F2T5&url=%2FHeadphones-Microphone-Generation-Reinforced-Compatible%2Fdp%2FB07VS7GBLC%2Fref%3Dsr_1_161_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-161-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_atf_next,"10,797 ratings","['sound quality', 'memory foam', 'noise cancellation', 'highly recommend', 'ear pieces', 'great price', 'stopped working', 'listening to music', 'foam tips', 'zoom meetings', 'bang for your buck', 'good quality']"
227,"Wireless Earbuds, Torteco Bluetooth 5.0 Headphones, in-Ear Stereo Wireless Earbuds with Microphone One-Step Pairing with Charging Case, IPX6 Water Proof for Running, Sports, Working, Black",Visit the Torteco Store,$23.99,4.3 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A05094803RTA6M5Q8R4HM&url=%2FWireless-Torteco-Bluetooth-Headphones-Microphone%2Fdp%2FB083KCB3GJ%2Fref%3Dsr_1_162_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-162-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_atf_next,239 ratings,"['sound quality', 'battery life', 'bluetooth headset', 'easy to use', 'great value', 'comfortable to wear', 'worth the money', 'quality is great', 'noise cancelling', 'really good', 'wireless headphones', 'good sound']"
228,TRANYA T10 Bluetooth 5.0 Wireless Earbuds with Wireless Charging Case IPX7 Waterproof TWS Stereo Headphones in Ear 12mm Driver Built in Mic aptX Headset Premium Sound with Deep Bass for Sport Black,Visit the TRANYA Store,$39.99,4.8 out of 5,/TRANYA-Bluetooth-Wireless-Waterproof-Headphones/dp/B08BK7H3J5/ref=sr_1_163?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-163,658 ratings,"['sound quality', 'battery life', 'touch controls', 'noise cancellation', 'wireless earbuds', 'highly recommend', 'price point', 'listening to music', 'much better', 'noise cancelling', 'crystal clear', 'call quality', 'high quality']"
229,"Sennheiser IE 40 PRO, molded in ear dynamic monitors (Clear)",Visit the Sennheiser Pro Audio Store,No Price,4.4 out of 5,/Sennheiser-IE-40-dynamic-monitors/dp/B07FBBV6Y8/ref=sr_1_164?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-164,244 ratings,['No Review']
230,"Ear Buds Wired, Ear Phones Earbud Headphones Earphones with Microphone Earbuds Wired in Ear Headphones Ear Phones for Cell Phones",Brand: Amoner U,$7.99,4.3 out of 5,/Phones-Headphones-Earphones-Microphone-Earbuds/dp/B084Z4SFBK/ref=sr_1_165?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-165,142 ratings,"['sound quality', 'great price', 'high quality', 'stay put', 'earbuds', 'really enjoy', 'good quality', 'value for money', 'listening to music', 'sound great', 'love the earphones', 'sound is so clear', 'work well']"
231,"ENACFIRE E60 Bluetooth V5.0 Wireless Earbuds with Wireless Charging Case, 8H Continuous Playtime, IPX8 Waterproof Bluetooth Earbuds for Sports, Apt-X Deep Bass Wireless Headphones, Built-in Dual Mics",Visit the ENACFIRE Store,$49.99,4.8 out of 5,/ENACFIRE-E60-Continuous-Waterproof-Bluetooth-Headphones/dp/B083NX7DKB/ref=sr_1_166?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-166,"8,825 ratings","['sound quality', 'battery life', 'long time', 'noise cancellation', 'wireless earbuds', 'easy to use', 'highly recommend', 'easy to carry', 'really good', 'bluetooth headset', 'noise cancelling', 'worth buying']"
232,"Wireless Earbuds, Bluetooth 5.0 Earbuds with 140H Playtime, Bluetooth Headphones TWS Stereo Noise Cancelling Wireless Earphones in Ear with Mic, USB-C Charging Case, IP7 Waterproof Headset for Sports",Brand: Motast,$35.99,4.3 out of 5,/Bluetooth-Headphones-Cancelling-Earphones-Waterproof/dp/B083M7B6CJ/ref=sr_1_167?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-167,"1,978 ratings","['sound quality', 'battery life', 'noise cancellation', 'wireless earbuds', 'easy to use', 'power bank', 'highly recommend', 'really good', 'listening to music', 'long time', 'noise cancelling', 'quality is good']"
233,"Bluetooth 5.0 Earbuds in Ear True Wireless Stereo Headphones,24 Hrs Playtime IPX5 Waterproof Built in Mic Headset Premium Sound with Apt-X Deep Bass,for Apple airpods/Samsung/iPhone/Android",Brand: XUNSHA,$25.99,5 out of 5,/Bluetooth-Wireless-Headphones-Playtime-Waterproof/dp/B089S23TWP/ref=sr_1_168?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-168,1 rating,['No Review']
234,"SoundPEATS TrueFree2 Wireless Earbuds Bluetooth 5.0 Headphones in-Ear Stereo TWS Sports Earbuds, IPX7 Waterproof, Customized Ear Fins, USB-C Charge, Monaural/Binaural Calls, 20 Hours Playtime",Visit the SoundPEATS Store,$32.99,4.7 out of 5,/SoundPEATS-TrueFree2-Headphones-Waterproof-Customized/dp/B081RVP56T/ref=sr_1_169?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-169,479 ratings,"['battery life', 'sound quality', 'wireless earbuds', 'price point', 'highly recommend', 'great value', 'true wireless', 'touch controls', 'listening to music', 'definitely recommend', 'pretty good', 'easy to use']"
235,"Wireless Earbuds, Boltune Bluetooth V5.0 with 4 Mics Super Lightweight Bluetooth Earbuds, CVC 8.0 Stereo Sound Deep Bass, IPX8 Waterproof in-Ear Headphones Single/Twin Mode for iPhone/Android",Visit the Boltune Store,$35.99,4.7 out of 5,/Wireless-Boltune-Bluetooth-Waterproof-Headphones/dp/B0836WQLWR/ref=sr_1_170?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-170,"6,012 ratings","['sound quality', 'battery life', 'noise cancellation', 'wireless earbuds', 'highly recommend', 'easy to use', 'noise cancelling', 'touch controls', 'happy with my purchase', 'quality is good', 'definitely recommend', 'long time']"
236,"SOUL S-Gear Wireless Earbuds - in Ear Headphones, Bluetooth, Water-Resistant, Music and Calls (Black)",Brand: SOUL,$39.99,4.5 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A000297313FSI2NB8GFVE&url=%2FSOUL-S-Gear-Wireless-Earbuds-Water-Resistant%2Fdp%2FB08B3B57V3%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-171-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_mtf,19 ratings,['No Review']
237,BASN in Ear Monitor Headphones Singer Earphones Noise-Isolating Comfort Earbud for Musicians (BC100 ClearBrown),Visit the BASN Store,$36.99,4.4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A09259673LG14A3SXLU9J&url=%2FBASN-Headphones-Earphones-Noise-Isolating-ClearBrown%2Fdp%2FB07QW4W264%2Fref%3Dsr_1_172_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-172-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_mtf,67 ratings,"['ear', 'headphones', 'monitors', 'idea', 'noise', 'sounds']"
238,"True Wireless Earbuds, Dudios Freedots Bluetooth 5.0 Earbuds IPX7 Waterproof with Volume Control, in-Ear Headphones 16 Hours Playtime Built-in Mic Fast Pairing Single/Twin Mode for Gym Workout",Visit the Dudios Store,$25.99,4.9 out of 5,/Wireless-Dudios-Bluetooth-Waterproof-Headphones/dp/B08F9RMYG9/ref=sr_1_173?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-173,58 ratings,['No Review']
239,"Sport in-Ear TWS Headphones APEKX True Wireless Bluetooth 5.0 Sports Earbuds, IPX7 Waterproof Stereo Sound, Built-in Mic Earphones,Supporting Wireless Charging(Black)",Visit the APEKX Store,$43.97,4.3 out of 5,/Ergonomic-Headphones-APEKX-Waterproof-Supporting/dp/B07XFMHQDP/ref=sr_1_174?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-174,742 ratings,"['battery life', 'sound quality', 'charging case', 'earbud', 'noise cancellation', 'wireless earbuds', 'wrap around', 'great sound', 'ear hooks', 'fit comfortably', 'wireless charging', 'comfortable to wear', 'good sound']"
240,"SOUNDPEATS True Wireless Earbuds Upgraded TrueWings Bluetooth 5.0 Headphones Over-Ear Hooks in-Ear Stereo Wireless Earphones, Touch Control, IPX7 Waterproof for Sports, Single/Twin Mode, USB-C Charge",Visit the SoundPEATS Store,$39.99,4.5 out of 5,/SOUNDPEATS-TrueWings-Bluetooth-Headphones-Waterproof/dp/B0896SS8QZ/ref=sr_1_175?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-175,215 ratings,"['sound quality', 'battery life', 'touch controls', 'transparency mode', 'charging case', 'ear hooks', 'highly recommend', 'wireless earbuds', 'stay in place', 'true wireless', 'earbud', 'great value', 'price point']"
241,"Wireless Earbuds - FIIL T1X TWS True Wireless Android Earbuds Cordless, in-Ear Bluetooth 5.0 Earphones, 1/4"" Dynamic Driver HiFi Stereo, Noise-Cancelling, Sweatproof Wireless Headphones for iPhone",Visit the FIIL Store,$51.99,4.4 out of 5,/FIIL-True-Wireless-Earbuds-Ear/dp/B07YBYN3P9/ref=sr_1_176?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-176,"1,450 ratings","['sound quality', 'battery life', 'wireless earbuds', 'touch controls', 'noise cancellation', 'true wireless', 'highly recommend', 'left earbud', 'call quality', 'charging case', 'stopped working', 'price point']"
242,"Wireless Earbuds with Flashlight, Touch Control Bluetooth 5.0 Headphones with Charging Case Waterproof In-Ear Earphones E-Book, Passive Noise Reduction Compatible with iPhone Android",Visit the orit Store,$35.99,4.8 out of 5,/Flashlight-Bluetooth-Headphones-Waterproof-Compatible/dp/B088N6VTDQ/ref=sr_1_177?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-177,79 ratings,"['sound quality', 'battery life', 'charging case', 'power bank', 'wireless earbuds', 'charge your phone', 'earbuds', 'touch controls', 'flashlight', 'charge level', 'flashlight built', 'work great']"
243,Single Mini Bluetooth Earbud Wireless Bluetooth Headset in-Ear Invisible Earpiece Business Bluetooth Headphone with Magnetic USB Charging Dock 4Hr Playtime Sweatproof Sport Earphone (Black),Brand: PHONEME,$11.98,4.5 out of 5,/dp/B08C5LQL8R/ref=sr_1_178?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-178,34 ratings,"['sound quality', 'battery life', 'ear piece', 'works well', 'sound is amazing', 'fits any ear', 'charging', 'listen', 'podcasts', 'audio', 'decent', 'earbuds', 'mini', 'plug', 'single', 'usb']"
244,"True Wireless Earbuds Bluetooth 5.0 Earbuds, in-Ear Bluetooth Headphones, IP7 Waterproof CVC 8.0 Noise Canceling Sports Wireless Earphones with Hi-Fi Stereo Mic, 30H Playing Time with Charging Case",Brand: Motast,$36.99,4.8 out of 5,/Bluetooth-Headphones-Waterproof-Canceling-Earphones/dp/B088366JYB/ref=sr_1_179?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-179,302 ratings,"['sound quality', 'battery life', 'noise cancellation', 'easy to pair', 'wireless earbuds', 'easy to connect', 'highly recommend', 'listening to music', 'high quality', 'easy to use', 'comfortable to wear', 'worth the money']"
245,"Lasuney IPX7 Waterproof Bluetooth Earbuds, True Wireless Earbuds, 35H Cyclic Playtime TWS Headphones with Charging Case and mic for iPhone Android, in-Ear Stereo Earphones Headset for Sport",Visit the LASUNEY Store,$29.99,4.9 out of 5,/Waterproof-Bluetooth-Wireless-Headphones-Earphones/dp/B08CHD2PGD/ref=sr_1_180?dchild=1&keywords=in+ear+earbuds&qid=1598947295&sr=8-180,547 ratings,"['sound quality', 'battery life', 'apple airpods', 'highly recommend', 'wireless earbuds', 'easy to use', 'noise cancellation', 'charging case', 'easy to connect', 'great sound', 'great price', 'definitely recommend']"
246,"Earbuds, Wired Earbuds, High Definition Earphones, Noise Isolating in Ear Headphones, Deep Bass, Crystal Clear Sound, Compatible with iPhone, iPad, Samsung, Sony, Tablets and Android Smartphones",Brand: Vabogu,$6.99,4.6 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A02475323CU9E84CZ2NQL&url=%2FDefinition-Earphones-Headphones-Compatible-Smartphones%2Fdp%2FB08B1FLWRD%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-181-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_btf,237 ratings,"['sound quality', 'earbuds', 'highly recommend', 'noise cancellation', 'great price', 'really nice', 'work great', 'stay in her ear', 'bought these for my daughter', 'came with extra', 'price point', 'pretty good']"
247,"Betron B25 Earphones, Noise Isolating in-Ear Wired Headphones with Powerful Bass and Pure Sound, Tangle-Free, Compatible with iPhone, iPad, iPod, Samsung Smartphones and Tablets, Black",Visit the Betron Store,$13.99,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A02841692B4FAPV58TA2Y&url=%2FBetron-B25-Auriculares-intraurales-aislamiento%2Fdp%2FB00P89DXYI%2Fref%3Dsr_1_182_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947295%26sr%3D8-182-spons%26psc%3D1&qualifier=1598947295&id=6870991617154340&widgetName=sp_btf,"15,830 ratings","['sound quality', 'noise cancellation', 'stopped working', 'great sound', 'noise cancelling', 'highly recommend', 'earbud', 'well made', 'pleasantly surprised', 'ear canal', 'noise isolating', 'good quality']"
248,Wholesale Earphones Bulk Earbuds Headphones - Keewonda 100 Pack Ear Buds Classroom Bundle Packs Headphones Disposable Student Earbuds for Kids School Library (Grey/White),Brand: Keewonda,$59.95,3.9 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A013453827KGK64FC2VN0&url=%2FWholesale-Earphones-Bulk-Earbuds-Headphones%2Fdp%2FB079C3XDQ3%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947299%26sr%3D8-177-spons%26psc%3D1&qualifier=1598947298&id=1439060483253573&widgetName=sp_atf_next,12 ratings,['No Review']
249,"Sephia SP3060VC Earphones with Mic and Volume Control, Noise Isolating Earbuds, Bass Driven Sound, Portable in Ear Headphones, Compatible with iPhone, iPad, Tablets, Samsung and Android Smartphones",Visit the sephia Store,$13.95,4.1 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0115624WQCP65FO5YDR&url=%2FSephia-Isolating-Headphones-Smartphones-Microphone%2Fdp%2FB079RC9338%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947299%26sr%3D8-178-spons%26psc%3D1&qualifier=1598947298&id=1439060483253573&widgetName=sp_atf_next,"1,574 ratings","['sound quality', 'noise cancellation', 'stopped working', 'noise cancelling', 'highly recommend', 'stay in your ears', 'skull candy', 'good sound', 'macbook pro', 'great sound', 'crystal clear', 'ear pieces', 'well made']"
250,Wired Headphone Metal Earbuds by Amasing Noise Cancelling Stereo Heave Bass Earphones with Micphone Mic，in Ear Headphones Magnetic Design for iPhone 5 6 Pink Samsung M9,Visit the AMASING Store,$8.99,4 out of 5,/Headphone-Amasing-Cancelling-Earphones-Headphones/dp/B07CZ84PG9/ref=sr_1_179?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-179,"1,678 ratings","['sound quality', 'rose gold', 'stopped working', 'volume control', 'noise cancellation', 'getting tangled', 'noise cancelling', 'good quality', 'stick together', 'pretty good', 'gold color', 'listening to music', 'great price']"
251,"Muzzai Wireless Earbuds, Mini Bluetooth 5.0 Earphones with Charging Case,Playtime 16H IPX5 Waterproof, in-Ear Built-in Mic Headset Deep Bass Stereo for Sport Running, Black",Brand: Muzzai,$24.98,4.1 out of 5,/Muzzai-Wireless-Bluetooth-Earphones-Waterproof/dp/B088PLJTCW/ref=sr_1_180?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-180,46 ratings,"['sound quality', 'easy to use', 'good sound', 'earbuds', 'headphones', 'ears']"
252,Bluetooth 5.0 Wireless Earbuds Bluetooth Headphones【24Hrs Charging Case】 3D Stereo Built in Mic Headset Pop-ups Auto Pairing Fast Charging for Earphone Samsung iPhone Apple Airpods in Ear Earbuds,Brand: Axi,$40.99,1 out of 5,/Bluetooth-Wireless-Headphones%E3%80%9024Hrs-Charging-Earphone/dp/B08C56C88P/ref=sr_1_181?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-181,2 ratings,['No Review']
253,"in-Ear Monitors, [Newest Updated Version] Wired Earbuds Headphones/Earphones/Headset Dual Drivers with MMCX Detachable Cables, Noise-Isolating Sweatproof Earphones HiFi Stereo (Black)",Brand: DCMEKA,$19.99,4.3 out of 5,/Headphones-Detachable-Replaceable-Noise-Isolating-Sweatproof/dp/B07KT16Z9K/ref=sr_1_182?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-182,377 ratings,"['sound quality', 'earbuds', 'in-ear monitors', 'another pair', 'dual driver', 'right ear', 'good for the price', 'around the ear', 'really good', 'left ear', 'high volume', 'ear monitors', 'quality is great', 'great value', 'great price']"
254,"MTY Wireless Earbuds True Bluetooth Headphones in-Ear Bluetooth 5.0 TWS Stereo Earphones with Charging Case Quick-Pairing Built-in Microphones IPX5 Pumping Bass for Sports,Workout,Gym",Brand: MTY,$25.99,4.8 out of 5,/MTY-Bluetooth-Headphones-Quick-Pairing-Microphones/dp/B088NVYDPG/ref=sr_1_183?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-183,80 ratings,"['sound quality', 'battery life', 'listening to music', 'small and exquisite', 'highly recommend', 'long time', 'light weight', 'good sound', 'walk around', 'wireless earbuds', 'sound great', 'quality is very good']"
255,"Wireless Earbuds - Funcl W1S Bluetooth 5.0 Earbuds Wireless Headphones TWS in-Ear Earphones Waterproof with 3D Stereo Hi-Fi Sound, Touch Control, 20H Playtime, Mic, Charging Case (Black)",Visit the CRAZO Store,$15.99,4.1 out of 5,/Wireless-Earbuds-Headphones-Ear-Waterproof/dp/B083FYPQSH/ref=sr_1_184?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-184,830 ratings,['No Review']
256,"CBGGQ Earbuds Headphones with Microphone & Remote, Noise Isolating Earphones in-Ear Headphones with Pure Sound and Powerful Bass, for iOS and Android Smartphones,iPod,iPad,Laptops,Gaming,etc (4 Pack)",Brand: CBGGQ,$9.99,4.1 out of 5,/Earphones-CBGGQ-Isolating-Headphones-Microphone/dp/B07XRXSWQ6/ref=sr_1_185?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-185,723 ratings,['No Review']
257,"Wired-Earbuds-Earphones-Headphones-Microphone, LUDOS Turbo Ergonomic Earphone with Mic, Memory Foam, Durable Cable, Bass, Auriculares in-Ear Headphones for iPhone, iPad, Apple, Computer, Laptop, PC",Visit the Ludos Store,$15.97,4.7 out of 5,/Wired-Earbuds-Earphones-Headphones-Microphone-Ergonomic-Earphone-Auriculares-Headphones/dp/B082VWPXCG/ref=sr_1_186?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-186,"1,676 ratings","['sound quality', 'memory foam', 'earbuds', 'really like', 'highly recommend', 'great sound', 'volume control', 'another pair', 'quality is great', 'definitely recommend', 'foam tips', 'ear canal', 'great quality', 'really nice']"
258,Master & Dynamic MH40 Over-Ear Headphones with Wire - Noise Isolating with Mic Recording Studio Headphones with Superior Sound,Visit the MASTER & DYNAMIC Store,$155.89,4.2 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A10102935PN71VGLTM3T&url=%2FMaster-Dynamic-Over-Ear-Headphones-Superior%2Fdp%2FB00MWDGTVM%2Fref%3Dsr_1_187_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947299%26sr%3D8-187-spons%26psc%3D1&qualifier=1598947298&id=1439060483253573&widgetName=sp_mtf,437 ratings,"['master and dynamic', 'sound quality', 'build quality', 'ear pads', 'pair of headphones', 'ear cups', 'price range', 'headphones i have ever', 'bowers and wilkins', 'feel like', 'price point', 'noise cancelling', 'top notch']"
259,BASN in Ear Monitor Headphones Singer Earphones Noise-Isolating Comfort Earbud for Musicians (BC100 ClearViolet),Visit the BASN Store,$36.99,4.4 out of 5,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A09021643EN9U73JCT17P&url=%2FBASN-Headphones-Earphones-Noise-Isolating-ClearViolet%2Fdp%2FB07MT8L2PH%2Fref%3Dsr_1_188_sspa%3Fdchild%3D1%26keywords%3Din%2Bear%2Bearbuds%26qid%3D1598947299%26sr%3D8-188-spons%26psc%3D1&qualifier=1598947298&id=1439060483253573&widgetName=sp_mtf,67 ratings,"['ear', 'headphones', 'monitors', 'idea', 'noise', 'sounds']"
260,"BASN Bmaster Triple Drivers in Ear Monitor Headphone with Two Detachable Cables Fit in Ear Suitable for Audio Engineer, Musician (White)",Visit the BASN Store,$96.99,4.7 out of 5,/BASN-Headphone-Detachable-Suitable-Engineer/dp/B084TG8X1Z/ref=sr_1_189?dchild=1&keywords=in+ear+earbuds&qid=1598947299&sr=8-189,45 ratings,"['low end', 'triple drivers', 'price point', 'listening to music', 'sound quality', 'bmaster triple', 'ear monitor', 'high end', 'ears that i have ever', 'much better', 'use cables', 'audio quality', 'headphones', 'bass']"
